doc_id,fname,sentence,sentence_without_stopwords,cooperative
61323,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,"in 2022 the members of the Women's Committee will only wanton-tram in person, trainings, experiential experiences, workshops, events with 0 Involved parties and Financial Education actions were held.","2022 members Women's Committee wanton-tram person, trainings, experiential experiences, workshops, events 0 Involved parties Financial Education actions held.",COOP SICREDI VANGUARDA PR_SP_RJ
61325,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,"With a special article by Bruna Lamárdi, the event in its third edition brought together more than 2,700 women.","special article Bruna Lamárdi, event third edition brought together 2,700 women.",COOP SICREDI VANGUARDA PR_SP_RJ
61327,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,gender equality and empowerment in the most diverse areas of women's personal and professional lives.,gender equality empowerment diverse areas women's personal professional lives.,COOP SICREDI VANGUARDA PR_SP_RJ
61329,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,"cm Cascavel, western Paraná forum more than 1,500 women present and for the first time in Sao Paulo in the city of 550 José dos Campos.","cm Cascavel, western Paraná forum 1,500 women present first time Sao Paulo city 550 José dos Campos.",COOP SICREDI VANGUARDA PR_SP_RJ
61335,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,"Participants made donations to local institutions that support women, in S30 José dos Campos aimed at pregnant women in situations of vulnerability.","Participants made donations local institutions support women, S30 José dos Campos aimed pregnant women situations vulnerability.",COOP SICREDI VANGUARDA PR_SP_RJ
61411,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,"We were also at $30 in Losé dos Campos./SP and we counted (with the presence of 1.2 women, this proves it).","also $30 Losé dos Campos./SP counted (with presence 1.2 women, proves it).",COOP SICREDI VANGUARDA PR_SP_RJ
61566,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,"urban, such as hunger, poverty, long working hours and children's work Frame 3 difficulty they faced in purchasing men and women.","urban, hunger, poverty, long working hours children's work Frame 3 difficulty faced purchasing men women.",COOP SICREDI VANGUARDA PR_SP_RJ
61599,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,"of the members continued (with an Iibm, an uncial investment that continued to open the doors of a cooperative warehouse, creating a black space totally outside the standards of the time without employees and platforms, where responsibilities and results were in doubt equally.","members continued (with Iibm, uncial investment continued open doors cooperative warehouse, creating black space totally outside standards time without employees platforms, responsibilities results doubt equally.",COOP SICREDI VANGUARDA PR_SP_RJ
61668,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,including the insertion of women in charge of large and small productions.,including insertion women charge large small productions.,COOP SICREDI VANGUARDA PR_SP_RJ
62887,COOP SICREDI VL DO CERRADO\sicredi_vale_do_cerrado_122021,"In another international fundraising, we transferred resources destined to micro, small and medium-sized Brazilian companies led by women, “Women Entrepreneurs” line.","another international fundraising, transferred resources destined micro, small medium-sized Brazilian companies led women, “Women Entrepreneurs” line.",COOP SICREDI VL DO CERRADO
62888,COOP SICREDI VL DO CERRADO\sicredi_vale_do_cerrado_122021,"The initiative includes the gender factor as a criterion for acceptance of resources, as well as other social and environmental factors, generating new opportunities for the female public.","initiative includes gender factor criterion acceptance resources, well social environmental factors, generating new opportunities female public.",COOP SICREDI VL DO CERRADO
63176,COOP SICREDI VL DO CERRADO\sicredi_vale_do_cerrado_122022,"In addition, new solutions are beginning to be offered to members, such as Taggy for passing to toll booths and parking lots and the Apple Pay digital wallet.To sustain the expansion, the year was also marked by the evolution of the cooperative's management and governance, aiming at the sustainability of the cooperative business: After being elected by members at meetings and approved by the Central Bank of Brazil, the inauguration of the new board of directors, with the renewal of 04 new advisors, 2 of whom are women and a young man seeking diversity in the cooperative's decision-making.","addition, new solutions beginning offered members, Taggy passing toll booths parking lots Apple Pay digital wallet.To sustain expansion, year also marked evolution cooperative's management governance, aiming sustainability cooperative business: elected members meetings approved Central Bank Brazil, inauguration new board directors, renewal 04 new advisors, 2 women young man seeking diversity cooperative's decision-making.",COOP SICREDI VL DO CERRADO
63312,COOP SICREDI VL JAGUA ZN MATA\20230101_relatorio_anual_2023,"The event was attended by our investment advisors, employees trained to serve the highest levels of investor members in the market.Fostering investments INSIDEinvestimentos 40In order to make a difference, the Sicredi strengthened the partnership with AME - Associação Mulher Empreendedora and SEBRAE-RS, and started Prosperar Com Elas, a program to encourage and support female entrepreneurship, which helps with close and cooperative participation through workshops and consultancies, so that they become increasingly protagonists, bringing benefits to everyone involved, both in their personal and professional finances.","event attended investment advisors, employees trained serve highest levels investor members market.Fostering investments INSIDEinvestimentos 40In order make difference, strengthened partnership AME - Associação Mulher Empreendedora SEBRAE-RS, started Prosperar Com Elas, program encourage support female entrepreneurship, helps close cooperative participation workshops consultancies, become increasingly protagonists, bringing benefits everyone involved, personal professional finances.",COOP SICREDI VL JAGUA ZN MATA
64038,COOP SICREDI VL JAGUA ZN MATA\relatc3b3rio20de20sustentabilidade202021-compactado,"* These movements seek to increase the participation of women leaders in cooperatives, as well as make a positive impact on their lives in terms of personal and professional spheres.","* movements seek increase participation women leaders cooperatives, well make positive impact lives terms personal professional spheres.",COOP SICREDI VL JAGUA ZN MATA
64049,COOP SICREDI VL JAGUA ZN MATA\relatc3b3rio20de20sustentabilidade202021-compactado,"Find out more about the FundaçãoSicredi: https://www.sicredi.com.br/site/fundacao/ »Woman Committee; »Inclusion and Diversity Committee; »Cooperation Program in Ponta do Lápis; »The Union Makes Life Program; »School Cooperatives Program; »C-Day; »Volunteer Movement; »If I believe in the Community; »Fun do Social.22 Sustainability Report 2021 23 Sicredi More than 5.5 million members Launch of the ESG investment fund Participation of around 300 thousand members in assemblies 1,200 tons of food collected on Cooperate Day (Day C) NPS of 74.8%, record satisfaction rate with members R$ 600 million in fundraising with the issuance of green bonds for photovoltaic panels Selection of Independent Advisor to the Board of Directors of SicrediPar, adding diversity to Sicredi's governance R$38.2 billion in the 2021/2022 Harvest Plan 37% growth in the credit portfolio 2nd institution with the highest release of rural credit in the country* More than R$ 158.8 million in social investment R$ 438 million in funding through the issuance of social bonds for women entrepreneurs R$ 27.1 million invested in the development and training of employees, resulting in more than 1 million of training hours2021Highlights * according to Febraban ranking (Dec/2021).25 Sicredi 24 Sustainability Report 2021 National awards and recognitions In 2021, our cooperative action was recognized by a series of awards and rankings.","Find FundaçãoSicredi: https://www.sicredi.com.br/site/fundacao/ »Woman Committee; »Inclusion Diversity Committee; »Cooperation Program Ponta Lápis; »The Union Makes Life Program; »School Cooperatives Program; »C-Day; »Volunteer Movement; »If believe Community; »Fun Social.22 Sustainability Report 2021 23 5.5 million members Launch ESG investment fund Participation around 300 thousand members assemblies 1,200 tons food collected Cooperate Day (Day C) NPS 74.8%, record satisfaction rate members R$ 600 million fundraising issuance green bonds photovoltaic panels Selection Independent Advisor Board Directors SicrediPar, adding diversity Sicredi's governance R$38.2 billion 2021/2022 Harvest Plan 37% growth credit portfolio 2nd institution highest release rural credit country* R$ 158.8 million social investment R$ 438 million funding issuance social bonds women entrepreneurs R$ 27.1 million invested development training employees, resulting 1 million training hours2021Highlights * according Febraban ranking (Dec/2021).25 24 Sustainability Report 2021 National awards recognitions 2021, cooperative action recognized series awards rankings.",COOP SICREDI VL JAGUA ZN MATA
64070,COOP SICREDI VL JAGUA ZN MATA\relatc3b3rio20de20sustentabilidade202021-compactado,"Own contentsSicredi-RC11Percentage of participants in assemblies, broken down by member and non-member, age group, gender and centralPage 48 Sicredi-RC12Projects/channels to increase the transparency of the System before interested parties.Page 29 and 48 Sicredi-RC13Actions taken to ensure the privacy and security of member data.Page 53 Sicredi-RC16Number of Center Coordinators, broken down by age group, gender and centerPage 49137 Attachments 136 Sustainability Report 2021 Standard Disclosures Reference/direct responseRelationship with the principle of the Global Compact.","contentsSicredi-RC11Percentage participants assemblies, broken member non-member, age group, gender centralPage 48 Sicredi-RC12Projects/channels increase transparency System interested parties.Page 29 48 Sicredi-RC13Actions taken ensure privacy security member data.Page 53 Sicredi-RC16Number Center Coordinators, broken age group, gender centerPage 49137 Attachments 136 Sustainability Report 2021 Standard Disclosures Reference/direct responseRelationship principle Global Compact.",COOP SICREDI VL JAGUA ZN MATA
64084,COOP SICREDI VL JAGUA ZN MATA\relatc3b3rio20de20sustentabilidade202021-compactado,"GRI 203: Indirect Economic Impacts - 2016203-2Significant indirect economic impacts, including the extent of impactsPage 103 Sector Disclosures: Financial ServicesFS13Access points in areas of low demographic density or economically disadvantaged, by typePage 102 Own contentsSicredi-DL01Number of municipalities in which Sicredi is the only financial institutionPage 100 Sicredi-DL02Amount and percentage of result distributed to membersPage 101 Material topic: Contributing to people's development: GRI 102: General contents 2016 - 2016102-8Profile of employees and other workersPage 105 GRI 103 : Management Method - 2016103-1Explanation of material topics and their limitsPage 104 103-2 Management on the material topic Page 104 Pact: 1 103-3 Evolution of management Page 104 GRI 404: Training and Education - 2016404-1Average hours of training per year, per employee, broken down by gender and functional categoryPage 106 and 107 Pact: 6 404-2Skills management and continuous learning programs that support continued employability of employees and preparation for retirementPage 106 404-3Percentage of employees who regularly receive performance and career development reviews, broken down by gender and functional categoryIn 2021, we decided to change the way we calculate the percentage of employees who carry out the performance evaluation to align it with what the GRI requires.","GRI 203: Indirect Economic Impacts - 2016203-2Significant indirect economic impacts, including extent impactsPage 103 Sector Disclosures: Financial ServicesFS13Access points areas low demographic density economically disadvantaged, typePage 102 contentsSicredi-DL01Number municipalities financial institutionPage 100 Sicredi-DL02Amount percentage result distributed membersPage 101 Material topic: Contributing people's development: GRI 102: General contents 2016 - 2016102-8Profile employees workersPage 105 GRI 103 : Management Method - 2016103-1Explanation material topics limitsPage 104 103-2 Management material topic Page 104 Pact: 1 103-3 Evolution management Page 104 GRI 404: Training Education - 2016404-1Average hours training per year, per employee, broken gender functional categoryPage 106 107 Pact: 6 404-2Skills management continuous learning programs support continued employability employees preparation retirementPage 106 404-3Percentage employees regularly receive performance career development reviews, broken gender functional categoryIn 2021, decided change way calculate percentage employees carry performance evaluation align GRI requires.",COOP SICREDI VL JAGUA ZN MATA
64087,COOP SICREDI VL JAGUA ZN MATA\relatc3b3rio20de20sustentabilidade202021-compactado,"Own contentSicredi-RC09Assessment of cooperativism in employee performance analysisPage 104 Pact: 6 Sicredi- DL13Amount (R$) invested in training for employeesPage 106 Pact: 6 Sicredi-DL14Total number of employees trainedPage 106 Pact: 6 Sicredi-DL15Average hours of training per employeePage 106 Pact: 6 Sicredi-DL16Average number of hours of training per employee, per functional category, gender, ethnic/racial profilePage 107 Pact: 6 Sicredi-DL17Number of courses available for employee trainingPage 106 Pact: 6 Focal theme: Contribute to the development of communities GRI 103: Management Method - 2016103-1Explanation of material topics and their limitsPage 110 103-2 Management on the material topic Page 110 Pact: 1 and 8 103-3 Evolution of management Page 110, 111 and 120 GRI 413: Local Communities - 2016413-1Percentage of operations with implemented local community engagement programs, impact assessment and/or local developmentPage 118 Pact: 1 Own contentSicredi-DL03Quantity of municipalities, educational institutions, students, educators and projects participating in the A União Faz a Vida Program, broken down by central Page 118 Pact: 1 Sicredi-DL04Number of municipalities, educational institutions and students participating in school cooperatives, broken down by centralPage 120 Pact: 1 Sicredi-DL05Amount invested in community projects, number of projects and number of people impacted broken down by source of resources (Social Fund).Page 113 Pact: 1 Sicredi-DL06Volume allocated to the Technical, Educational and Social Assistance Fund (Fates) and the volume used by the Fund.Page 112 Pact: 1 Sicredi-DL07Amounts allocated by incentive lawsPage 111 Sicredi-DL08Number of volunteers, people benefited, actions carried out and municipalities affected by the day CPage 116143 Annexes 142 Sustainability Report 2021 SDG Maps Cities and communities sustainable Make cities and human settlements inclusive, safe, resilient and sustainable.","contentSicredi-RC09Assessment cooperativism employee performance analysisPage 104 Pact: 6 Sicredi- DL13Amount (R$) invested training employeesPage 106 Pact: 6 Sicredi-DL14Total number employees trainedPage 106 Pact: 6 Sicredi-DL15Average hours training per employeePage 106 Pact: 6 Sicredi-DL16Average number hours training per employee, per functional category, gender, ethnic/racial profilePage 107 Pact: 6 Sicredi-DL17Number courses available employee trainingPage 106 Pact: 6 Focal theme: Contribute development communities GRI 103: Management Method - 2016103-1Explanation material topics limitsPage 110 103-2 Management material topic Page 110 Pact: 1 8 103-3 Evolution management Page 110, 111 120 GRI 413: Local Communities - 2016413-1Percentage operations implemented local community engagement programs, impact assessment and/or local developmentPage 118 Pact: 1 contentSicredi-DL03Quantity municipalities, educational institutions, students, educators projects participating União Faz Vida Program, broken central Page 118 Pact: 1 Sicredi-DL04Number municipalities, educational institutions students participating school cooperatives, broken centralPage 120 Pact: 1 Sicredi-DL05Amount invested community projects, number projects number people impacted broken source resources (Social Fund).Page 113 Pact: 1 Sicredi-DL06Volume allocated Technical, Educational Social Assistance Fund (Fates) volume used Fund.Page 112 Pact: 1 Sicredi-DL07Amounts allocated incentive lawsPage 111 Sicredi-DL08Number volunteers, people benefited, actions carried municipalities affected day CPage 116143 Annexes 142 Sustainability Report 2021 SDG Maps Cities communities sustainable Make cities human settlements inclusive, safe, resilient sustainable.",COOP SICREDI VL JAGUA ZN MATA
